category,category,speaker_in_sample_A,sample_A_ID,quality
bonafide,target,LA_0001,LA_E_9693249.wav,6
spoofed,A10,LA_0027,LA_E_7535768.wav,6
bonafide,target,LA_0012,LA_E_4009672.wav,6
bonafide,target,LA_0041,LA_E_4753202.wav,3
bonafide,target,LA_0038,LA_E_5764501.wav,8
spoofed,A11,LA_0012,LA_E_6380983.wav,6
spoofed,A18,LA_0025,LA_E_3546779.wav,0
spoofed,A09,LA_0022,LA_E_8738863.wav,0
bonafide,non-target,LA_0051,LA_E_2544206.wav,8
bonafide,target,LA_0037,LA_E_3379393.wav,3
bonafide,target,LA_0002,LA_E_2284593.wav,6
bonafide,non-target,LA_0064,LA_E_1066571.wav,7
bonafide,target,LA_0035,LA_E_1116303.wav,6
bonafide,target,LA_0031,LA_E_2687712.wav,4
spoofed,A09,LA_0014,LA_E_3784793.wav,4
bonafide,target,LA_0026,LA_E_7470257.wav,6
bonafide,non-target,LA_0051,LA_E_3816210.wav,6
bonafide,non-target,LA_0054,LA_E_7969621.wav,6
bonafide,target,LA_0029,LA_E_7164616.wav,5
spoofed,A08,LA_0027,LA_E_7988753.wav,0
spoofed,A10,LA_0020,LA_E_7018960.wav,7
bonafide,target,LA_0039,LA_E_3539515.wav,6
bonafide,non-target,LA_0049,LA_E_7459392.wav,5
spoofed,A09,LA_0020,LA_E_3567998.wav,1
bonafide,target,LA_0019,LA_E_9205385.wav,6
bonafide,target,LA_0047,LA_E_4296238.wav,6
spoofed,A12,LA_0042,LA_E_6625752.wav,3
bonafide,target,LA_0048,LA_E_7321687.wav,5
bonafide,target,LA_0013,LA_E_9290615.wav,8
bonafide,target,LA_0028,LA_E_7411426.wav,6
spoofed,A17,LA_0045,LA_E_3733323.wav,0
bonafide,target,LA_0043,LA_E_7369091.wav,9
bonafide,non-target,LA_0054,LA_E_5421571.wav,3
bonafide,target,LA_0012,LA_E_5780087.wav,3
bonafide,target,LA_0042,LA_E_9013462.wav,6
bonafide,target,LA_0005,LA_E_5591261.wav,9
bonafide,target,LA_0039,LA_E_9568896.wav,6
spoofed,A11,LA_0004,LA_E_1960702.wav,0
bonafide,non-target,LA_0049,LA_E_1648428.wav,6
bonafide,target,LA_0015,LA_E_2797984.wav,8
bonafide,target,LA_0001,LA_E_4950552.wav,6
spoofed,A08,LA_0022,LA_E_4908673.wav,6
bonafide,target,LA_0012,LA_E_8190653.wav,5
bonafide,non-target,LA_0057,LA_E_1027220.wav,6
bonafide,target,LA_0037,LA_E_7221379.wav,6
bonafide,target,LA_0040,LA_E_3212658.wav,6
spoofed,A08,LA_0015,LA_E_8652573.wav,4
bonafide,target,LA_0021,LA_E_4028775.wav,8
bonafide,target,LA_0044,LA_E_5667284.wav,6
bonafide,target,LA_0038,LA_E_2593919.wav,5
bonafide,non-target,LA_0066,LA_E_5164539.wav,6
bonafide,target,LA_0010,LA_E_7158477.wav,9
bonafide,target,LA_0035,LA_E_3410060.wav,6
bonafide,non-target,LA_0061,LA_E_9474907.wav,9
bonafide,target,LA_0003,LA_E_5034226.wav,7
spoofed,A09,LA_0004,LA_E_5001105.wav,6
bonafide,target,LA_0022,LA_E_8237728.wav,4
bonafide,target,LA_0012,LA_E_9326629.wav,6
bonafide,non-target,LA_0063,LA_E_7636373.wav,9
spoofed,A12,LA_0044,LA_E_9237006.wav,2
spoofed,A07,LA_0018,LA_E_8538131.wav,9
bonafide,target,LA_0038,LA_E_3334821.wav,9
spoofed,A16,LA_0008,LA_E_4666083.wav,3
bonafide,non-target,LA_0053,LA_E_1603570.wav,5
bonafide,target,LA_0034,LA_E_3852745.wav,9
bonafide,target,LA_0002,LA_E_6033711.wav,0
spoofed,A12,LA_0038,LA_E_8604906.wav,3
bonafide,target,LA_0005,LA_E_8568506.wav,6
bonafide,target,LA_0044,LA_E_2868086.wav,7
bonafide,target,LA_0024,LA_E_9211616.wav,4
bonafide,non-target,LA_0050,LA_E_1972345.wav,4
spoofed,A19,LA_0021,LA_E_4974152.wav,3
spoofed,A08,LA_0045,LA_E_3030024.wav,5
bonafide,target,LA_0042,LA_E_2408705.wav,6
bonafide,non-target,LA_0052,LA_E_5212743.wav,6
spoofed,A19,LA_0015,LA_E_5241267.wav,3
spoofed,A15,LA_0032,LA_E_2726735.wav,6
bonafide,target,LA_0034,LA_E_4952867.wav,9
bonafide,target,LA_0027,LA_E_8330665.wav,6
bonafide,non-target,LA_0063,LA_E_1819595.wav,5
bonafide,target,LA_0043,LA_E_8204966.wav,8
bonafide,target,LA_0006,LA_E_3871386.wav,5
bonafide,target,LA_0047,LA_E_9967663.wav,5
bonafide,target,LA_0035,LA_E_8859944.wav,6
bonafide,target,LA_0004,LA_E_1137766.wav,9
spoofed,A16,LA_0003,LA_E_3550818.wav,4
bonafide,target,LA_0037,LA_E_5151900.wav,6
bonafide,target,LA_0032,LA_E_4468511.wav,5
spoofed,A08,LA_0040,LA_E_2486399.wav,0
bonafide,non-target,LA_0066,LA_E_5980440.wav,6
bonafide,target,LA_0036,LA_E_8610628.wav,6
bonafide,target,LA_0006,LA_E_5588325.wav,6
bonafide,target,LA_0016,LA_E_3263490.wav,5
bonafide,non-target,LA_0064,LA_E_8923985.wav,3
spoofed,A07,LA_0042,LA_E_9110808.wav,2
bonafide,target,LA_0038,LA_E_4275566.wav,6
bonafide,non-target,LA_0057,LA_E_7764558.wav,6
bonafide,target,LA_0032,LA_E_3849093.wav,6
bonafide,non-target,LA_0061,LA_E_7673185.wav,8
bonafide,target,LA_0039,LA_E_8657220.wav,8
bonafide,non-target,LA_0057,LA_E_7322085.wav,3
bonafide,target,LA_0007,LA_E_4620575.wav,3
bonafide,non-target,LA_0053,LA_E_4425345.wav,7
bonafide,target,LA_0040,LA_E_6475998.wav,5
bonafide,target,LA_0015,LA_E_2885805.wav,7
spoofed,A17,LA_0004,LA_E_8111820.wav,0
bonafide,target,LA_0012,LA_E_4341560.wav,4
spoofed,A08,LA_0022,LA_E_7654982.wav,0
bonafide,target,LA_0040,LA_E_7852328.wav,5
bonafide,target,LA_0007,LA_E_4693677.wav,6
spoofed,A08,LA_0020,LA_E_9058597.wav,0
bonafide,target,LA_0011,LA_E_4690410.wav,7
bonafide,non-target,LA_0055,LA_E_9905321.wav,8
spoofed,A17,LA_0005,LA_E_9346582.wav,3
bonafide,target,LA_0034,LA_E_9026587.wav,5
bonafide,target,LA_0006,LA_E_4962374.wav,6
bonafide,non-target,LA_0049,LA_E_6076795.wav,9
bonafide,target,LA_0002,LA_E_1860681.wav,3
bonafide,target,LA_0024,LA_E_7818763.wav,6
bonafide,target,LA_0042,LA_E_3419739.wav,3
bonafide,target,LA_0047,LA_E_9999177.wav,9
bonafide,target,LA_0046,LA_E_3895728.wav,6
spoofed,A08,LA_0014,LA_E_5661845.wav,2
bonafide,non-target,LA_0067,LA_E_8189587.wav,3
spoofed,A19,LA_0009,LA_E_7830111.wav,0
bonafide,non-target,LA_0051,LA_E_3816210.wav,5
spoofed,A18,LA_0021,LA_E_7384274.wav,2
bonafide,non-target,LA_0066,LA_E_5980440.wav,6
bonafide,target,LA_0011,LA_E_3914443.wav,4
bonafide,non-target,LA_0060,LA_E_4772853.wav,5
bonafide,target,LA_0020,LA_E_8690496.wav,6
bonafide,target,LA_0048,LA_E_4379125.wav,3
bonafide,target,LA_0038,LA_E_9103470.wav,2
bonafide,target,LA_0029,LA_E_8265036.wav,6
bonafide,target,LA_0024,LA_E_1196920.wav,9
spoofed,A17,LA_0033,LA_E_1337562.wav,7
bonafide,non-target,LA_0053,LA_E_2036646.wav,7
bonafide,target,LA_0011,LA_E_1319523.wav,6
bonafide,target,LA_0010,LA_E_6569631.wav,4
bonafide,target,LA_0034,LA_E_7101743.wav,4
bonafide,target,LA_0039,LA_E_7335424.wav,9
bonafide,non-target,LA_0049,LA_E_6231208.wav,9
bonafide,non-target,LA_0053,LA_E_2616351.wav,7
bonafide,target,LA_0035,LA_E_1370800.wav,4
bonafide,target,LA_0017,LA_E_7622164.wav,6
bonafide,non-target,LA_0057,LA_E_4320640.wav,7
bonafide,target,LA_0027,LA_E_5195843.wav,6
spoofed,A18,LA_0001,LA_E_8371459.wav,2
bonafide,non-target,LA_0051,LA_E_3924689.wav,4
bonafide,target,LA_0023,LA_E_5115178.wav,8
bonafide,target,LA_0029,LA_E_5020435.wav,6
bonafide,target,LA_0043,LA_E_9651557.wav,6
bonafide,target,LA_0030,LA_E_7893685.wav,9
spoofed,A10,LA_0015,LA_E_7461850.wav,4
bonafide,target,LA_0005,LA_E_9631910.wav,6
bonafide,target,LA_0034,LA_E_7215796.wav,9
bonafide,non-target,LA_0058,LA_E_8131218.wav,6
bonafide,target,LA_0047,LA_E_4317439.wav,3
spoofed,A11,LA_0044,LA_E_5329272.wav,0
bonafide,target,LA_0047,LA_E_6945617.wav,8
bonafide,non-target,LA_0058,LA_E_8042308.wav,3
spoofed,A14,LA_0028,LA_E_5314059.wav,6
bonafide,target,LA_0037,LA_E_7148459.wav,3
spoofed,A13,LA_0032,LA_E_1113791.wav,5
spoofed,A08,LA_0010,LA_E_5382084.wav,0
bonafide,target,LA_0013,LA_E_3636256.wav,9
spoofed,A16,LA_0004,LA_E_2208241.wav,0
bonafide,target,LA_0026,LA_E_6107414.wav,9
bonafide,target,LA_0008,LA_E_4931165.wav,6
spoofed,A13,LA_0025,LA_E_6320499.wav,9
bonafide,non-target,LA_0064,LA_E_8923985.wav,5
spoofed,A15,LA_0004,LA_E_8062098.wav,6
bonafide,target,LA_0031,LA_E_9271158.wav,9
spoofed,A12,LA_0021,LA_E_2411457.wav,6
spoofed,A10,LA_0018,LA_E_3631879.wav,1
bonafide,target,LA_0044,LA_E_6525488.wav,3
bonafide,target,LA_0025,LA_E_3041033.wav,4
bonafide,target,LA_0045,LA_E_2703077.wav,7
bonafide,non-target,LA_0049,LA_E_7459392.wav,6
bonafide,target,LA_0031,LA_E_3027257.wav,6
bonafide,target,LA_0033,LA_E_2766080.wav,4
spoofed,A12,LA_0002,LA_E_7075992.wav,6
bonafide,non-target,LA_0061,LA_E_1873948.wav,7
bonafide,non-target,LA_0067,LA_E_9272203.wav,6
bonafide,target,LA_0004,LA_E_3746896.wav,6
bonafide,target,LA_0003,LA_E_3338123.wav,6
bonafide,target,LA_0009,LA_E_7207316.wav,5
bonafide,target,LA_0013,LA_E_7369290.wav,7
bonafide,target,LA_0037,LA_E_4799650.wav,6
bonafide,target,LA_0027,LA_E_9862588.wav,8
bonafide,target,LA_0020,LA_E_8690496.wav,7
spoofed,A14,LA_0037,LA_E_9355726.wav,0
spoofed,A08,LA_0033,LA_E_5758239.wav,0
bonafide,non-target,LA_0064,LA_E_5490678.wav,7
bonafide,target,LA_0038,LA_E_1870942.wav,3
bonafide,non-target,LA_0054,LA_E_9698903.wav,5
spoofed,A08,LA_0046,LA_E_3027973.wav,6
bonafide,target,LA_0024,LA_E_4148430.wav,4
spoofed,A07,LA_0031,LA_E_8496426.wav,7
bonafide,non-target,LA_0057,LA_E_1027220.wav,4
spoofed,A13,LA_0006,LA_E_9936778.wav,2
spoofed,A17,LA_0008,LA_E_4229201.wav,3
bonafide,target,LA_0030,LA_E_2705382.wav,8
bonafide,non-target,LA_0067,LA_E_4217025.wav,9
bonafide,target,LA_0026,LA_E_5786977.wav,6
bonafide,target,LA_0047,LA_E_4296238.wav,8
spoofed,A13,LA_0010,LA_E_3665323.wav,1
bonafide,target,LA_0028,LA_E_1515635.wav,9
bonafide,non-target,LA_0056,LA_E_7522372.wav,7
bonafide,non-target,LA_0049,LA_E_7999257.wav,5
bonafide,non-target,LA_0061,LA_E_6176694.wav,6
bonafide,target,LA_0035,LA_E_3320439.wav,6
bonafide,target,LA_0003,LA_E_9204543.wav,6
bonafide,target,LA_0027,LA_E_5295339.wav,6
bonafide,target,LA_0005,LA_E_1131212.wav,9
spoofed,A19,LA_0038,LA_E_4655764.wav,1
bonafide,target,LA_0035,LA_E_1204914.wav,9
spoofed,A15,LA_0026,LA_E_2624230.wav,9
spoofed,A18,LA_0034,LA_E_9718548.wav,0
bonafide,target,LA_0046,LA_E_7606058.wav,7
spoofed,A11,LA_0036,LA_E_9372882.wav,4
bonafide,target,LA_0038,LA_E_5981275.wav,6
spoofed,A18,LA_0009,LA_E_8182761.wav,3
spoofed,A17,LA_0030,LA_E_1261117.wav,2
spoofed,A14,LA_0023,LA_E_9058884.wav,3
spoofed,A08,LA_0029,LA_E_4048941.wav,0
bonafide,target,LA_0046,LA_E_6666104.wav,7
bonafide,target,LA_0033,LA_E_8190233.wav,4
spoofed,A15,LA_0016,LA_E_9175983.wav,5
bonafide,target,LA_0008,LA_E_7930231.wav,6
bonafide,target,LA_0017,LA_E_7829061.wav,6
spoofed,A09,LA_0017,LA_E_3042184.wav,4
bonafide,non-target,LA_0050,LA_E_8164751.wav,9
bonafide,target,LA_0035,LA_E_3911375.wav,9
spoofed,A09,LA_0045,LA_E_9385301.wav,3
bonafide,target,LA_0026,LA_E_1978797.wav,9
bonafide,target,LA_0025,LA_E_5557119.wav,6
bonafide,target,LA_0016,LA_E_8612647.wav,9
bonafide,target,LA_0014,LA_E_5287603.wav,6
spoofed,A15,LA_0020,LA_E_3086216.wav,6
bonafide,target,LA_0047,LA_E_1300127.wav,7
bonafide,target,LA_0014,LA_E_5723781.wav,6
bonafide,target,LA_0044,LA_E_5667284.wav,6
bonafide,non-target,LA_0068,LA_E_1370474.wav,5
bonafide,target,LA_0045,LA_E_5921096.wav,4
spoofed,A18,LA_0003,LA_E_9175555.wav,3
bonafide,target,LA_0009,LA_E_3899988.wav,6
bonafide,target,LA_0004,LA_E_8369616.wav,9
bonafide,target,LA_0042,LA_E_7936776.wav,6
bonafide,non-target,LA_0051,LA_E_7395995.wav,8
spoofed,A14,LA_0040,LA_E_1057033.wav,3
bonafide,non-target,LA_0068,LA_E_2044500.wav,5
bonafide,target,LA_0016,LA_E_3951370.wav,6
bonafide,non-target,LA_0060,LA_E_3582930.wav,8
bonafide,non-target,LA_0059,LA_E_9351726.wav,0
spoofed,A12,LA_0012,LA_E_6050435.wav,0
spoofed,A12,LA_0027,LA_E_5709777.wav,6
bonafide,target,LA_0047,LA_E_4317439.wav,9
bonafide,target,LA_0031,LA_E_2687712.wav,3
bonafide,non-target,LA_0068,LA_E_8601887.wav,8
spoofed,A14,LA_0015,LA_E_8005463.wav,3
bonafide,target,LA_0003,LA_E_4135438.wav,6
bonafide,target,LA_0013,LA_E_1236391.wav,5
bonafide,target,LA_0028,LA_E_9574949.wav,6
bonafide,target,LA_0048,LA_E_5344962.wav,5
spoofed,A14,LA_0022,LA_E_8538268.wav,3
bonafide,target,LA_0007,LA_E_1298039.wav,3
bonafide,non-target,LA_0059,LA_E_4331701.wav,6
spoofed,A14,LA_0037,LA_E_9338171.wav,8
bonafide,target,LA_0032,LA_E_3849093.wav,5
spoofed,A10,LA_0001,LA_E_5458993.wav,7
bonafide,non-target,LA_0064,LA_E_8739004.wav,8
bonafide,target,LA_0018,LA_E_5854042.wav,7
bonafide,target,LA_0045,LA_E_9859405.wav,8
bonafide,target,LA_0036,LA_E_4635407.wav,9
bonafide,target,LA_0012,LA_E_1930996.wav,9
bonafide,target,LA_0043,LA_E_8579178.wav,8
bonafide,target,LA_0014,LA_E_6589204.wav,8
bonafide,non-target,LA_0056,LA_E_6606861.wav,0
bonafide,non-target,LA_0067,LA_E_7487309.wav,6
bonafide,target,LA_0036,LA_E_5059972.wav,3
bonafide,target,LA_0029,LA_E_6416358.wav,6
bonafide,target,LA_0002,LA_E_9954560.wav,6
spoofed,A09,LA_0019,LA_E_2255003.wav,8
bonafide,target,LA_0020,LA_E_6870691.wav,9
spoofed,A18,LA_0015,LA_E_1694692.wav,4
spoofed,A16,LA_0008,LA_E_8950352.wav,0
bonafide,non-target,LA_0052,LA_E_8873169.wav,9
bonafide,target,LA_0022,LA_E_4148077.wav,6
bonafide,target,LA_0018,LA_E_7105013.wav,9
bonafide,non-target,LA_0064,LA_E_9523806.wav,5
bonafide,target,LA_0012,LA_E_1399433.wav,6
bonafide,target,LA_0033,LA_E_2091201.wav,9
bonafide,target,LA_0028,LA_E_1952624.wav,9
spoofed,A18,LA_0017,LA_E_2027262.wav,2
spoofed,A16,LA_0002,LA_E_3953382.wav,0
spoofed,A19,LA_0027,LA_E_2333058.wav,3
spoofed,A09,LA_0013,LA_E_9028824.wav,0
spoofed,A07,LA_0026,LA_E_2738305.wav,6
spoofed,A14,LA_0030,LA_E_3290503.wav,0
bonafide,target,LA_0033,LA_E_2091201.wav,6
bonafide,target,LA_0010,LA_E_3291135.wav,2
bonafide,target,LA_0016,LA_E_8403814.wav,9
bonafide,non-target,LA_0065,LA_E_7603920.wav,4
bonafide,target,LA_0040,LA_E_1198906.wav,4
bonafide,target,LA_0007,LA_E_3052972.wav,6
bonafide,target,LA_0007,LA_E_9104488.wav,3
bonafide,target,LA_0004,LA_E_8912893.wav,4
bonafide,target,LA_0043,LA_E_4419621.wav,7
bonafide,target,LA_0016,LA_E_8383122.wav,9
spoofed,A17,LA_0033,LA_E_7067488.wav,5
bonafide,target,LA_0007,LA_E_1350882.wav,8
spoofed,A12,LA_0002,LA_E_9589727.wav,3
bonafide,target,LA_0015,LA_E_2921630.wav,9
bonafide,non-target,LA_0058,LA_E_6601144.wav,5
spoofed,A07,LA_0039,LA_E_9382787.wav,7
bonafide,target,LA_0017,LA_E_1023824.wav,9
bonafide,non-target,LA_0053,LA_E_7107684.wav,9
bonafide,target,LA_0039,LA_E_2159117.wav,6
spoofed,A08,LA_0041,LA_E_6487972.wav,4
bonafide,target,LA_0032,LA_E_3807335.wav,5
spoofed,A14,LA_0010,LA_E_1406976.wav,8
bonafide,target,LA_0009,LA_E_5796617.wav,4
spoofed,A12,LA_0030,LA_E_1511535.wav,3
bonafide,target,LA_0030,LA_E_5688418.wav,9
spoofed,A17,LA_0031,LA_E_2407050.wav,2
bonafide,non-target,LA_0049,LA_E_9991523.wav,7
bonafide,target,LA_0024,LA_E_5032407.wav,9
bonafide,target,LA_0035,LA_E_8330302.wav,9
bonafide,non-target,LA_0059,LA_E_8555692.wav,6
bonafide,target,LA_0019,LA_E_6396011.wav,6
spoofed,A14,LA_0027,LA_E_6673289.wav,2
bonafide,non-target,LA_0066,LA_E_5479419.wav,7
bonafide,target,LA_0026,LA_E_2651841.wav,6
bonafide,target,LA_0017,LA_E_2088302.wav,6
bonafide,non-target,LA_0065,LA_E_9270540.wav,3
bonafide,target,LA_0020,LA_E_8997675.wav,6
spoofed,A14,LA_0009,LA_E_8281985.wav,5
spoofed,A11,LA_0020,LA_E_1678310.wav,4
spoofed,A11,LA_0026,LA_E_2524456.wav,3
bonafide,target,LA_0048,LA_E_5373692.wav,4
bonafide,non-target,LA_0049,LA_E_7705713.wav,9
bonafide,target,LA_0034,LA_E_6572074.wav,6
bonafide,target,LA_0010,LA_E_6874874.wav,5
spoofed,A09,LA_0048,LA_E_6133317.wav,0
spoofed,A19,LA_0006,LA_E_2914901.wav,0
bonafide,non-target,LA_0056,LA_E_8687725.wav,4
bonafide,target,LA_0043,LA_E_7892088.wav,4
spoofed,A11,LA_0023,LA_E_7975703.wav,3
bonafide,non-target,LA_0060,LA_E_9470174.wav,6
bonafide,target,LA_0019,LA_E_6230405.wav,5
bonafide,target,LA_0031,LA_E_7245348.wav,7
spoofed,A07,LA_0047,LA_E_3481659.wav,5
bonafide,non-target,LA_0064,LA_E_6490680.wav,6
bonafide,target,LA_0036,LA_E_5172928.wav,4
bonafide,non-target,LA_0056,LA_E_3223650.wav,7
bonafide,non-target,LA_0068,LA_E_9981609.wav,9
bonafide,non-target,LA_0068,LA_E_1109756.wav,8
bonafide,target,LA_0016,LA_E_2699398.wav,3
spoofed,A16,LA_0029,LA_E_8893587.wav,2
bonafide,target,LA_0045,LA_E_5024945.wav,6
spoofed,A19,LA_0036,LA_E_1504489.wav,4
bonafide,target,LA_0046,LA_E_5399550.wav,4
spoofed,A07,LA_0019,LA_E_9261578.wav,6
bonafide,target,LA_0027,LA_E_9548366.wav,8
spoofed,A19,LA_0046,LA_E_5693556.wav,5
bonafide,non-target,LA_0068,LA_E_5911852.wav,3
bonafide,target,LA_0029,LA_E_7219697.wav,6
spoofed,A17,LA_0046,LA_E_5346901.wav,0
bonafide,non-target,LA_0067,LA_E_6618439.wav,6
bonafide,target,LA_0009,LA_E_7987365.wav,9
spoofed,A07,LA_0041,LA_E_3519813.wav,5
spoofed,A17,LA_0022,LA_E_8107216.wav,0
spoofed,A13,LA_0008,LA_E_5946887.wav,0
bonafide,target,LA_0043,LA_E_8550757.wav,4
bonafide,non-target,LA_0064,LA_E_5453966.wav,9
bonafide,target,LA_0017,LA_E_2395864.wav,9
bonafide,target,LA_0006,LA_E_5588325.wav,6
bonafide,target,LA_0013,LA_E_3226507.wav,6
bonafide,target,LA_0005,LA_E_5468092.wav,4
bonafide,target,LA_0006,LA_E_1758851.wav,3
bonafide,target,LA_0031,LA_E_9072595.wav,6
bonafide,non-target,LA_0053,LA_E_4211984.wav,4
spoofed,A15,LA_0004,LA_E_9231015.wav,8
bonafide,target,LA_0042,LA_E_3856365.wav,1
bonafide,target,LA_0040,LA_E_5573498.wav,0
bonafide,target,LA_0031,LA_E_8966969.wav,6
spoofed,A11,LA_0044,LA_E_5276446.wav,0
spoofed,A12,LA_0009,LA_E_2845354.wav,0
bonafide,target,LA_0039,LA_E_3437910.wav,8
bonafide,target,LA_0037,LA_E_9518312.wav,7
spoofed,A08,LA_0006,LA_E_3740143.wav,1
bonafide,target,LA_0039,LA_E_6670477.wav,4
bonafide,target,LA_0023,LA_E_8340119.wav,6
bonafide,target,LA_0007,LA_E_4156068.wav,4
spoofed,A18,LA_0038,LA_E_2377438.wav,4
bonafide,target,LA_0026,LA_E_7275417.wav,3
bonafide,target,LA_0034,LA_E_6572074.wav,5
spoofed,A09,LA_0041,LA_E_3503561.wav,0
bonafide,non-target,LA_0049,LA_E_6336673.wav,7
bonafide,target,LA_0040,LA_E_2100029.wav,3
bonafide,target,LA_0017,LA_E_7864630.wav,6
bonafide,non-target,LA_0051,LA_E_1126163.wav,8
bonafide,non-target,LA_0054,LA_E_2013850.wav,8
bonafide,target,LA_0007,LA_E_7194628.wav,3
bonafide,target,LA_0023,LA_E_7105936.wav,6
bonafide,target,LA_0035,LA_E_8542590.wav,5
bonafide,target,LA_0019,LA_E_6796450.wav,7
bonafide,non-target,LA_0051,LA_E_2486913.wav,8
spoofed,A19,LA_0025,LA_E_2230484.wav,2
bonafide,target,LA_0042,LA_E_7166108.wav,6
bonafide,target,LA_0025,LA_E_4806206.wav,9
spoofed,A14,LA_0046,LA_E_7386226.wav,6
spoofed,A18,LA_0021,LA_E_2251398.wav,5
spoofed,A14,LA_0035,LA_E_1266878.wav,2
bonafide,non-target,LA_0049,LA_E_8784966.wav,7
bonafide,target,LA_0012,LA_E_1350734.wav,9
bonafide,target,LA_0021,LA_E_8741322.wav,5
spoofed,A13,LA_0024,LA_E_2118003.wav,3
bonafide,non-target,LA_0056,LA_E_2124225.wav,7
bonafide,target,LA_0037,LA_E_3546815.wav,3
bonafide,target,LA_0033,LA_E_3912059.wav,8
bonafide,target,LA_0002,LA_E_5030016.wav,6
spoofed,A19,LA_0037,LA_E_7265853.wav,0
bonafide,target,LA_0039,LA_E_6700417.wav,9
bonafide,non-target,LA_0067,LA_E_2724873.wav,4
bonafide,non-target,LA_0060,LA_E_6896422.wav,6
spoofed,A15,LA_0009,LA_E_2596691.wav,4
bonafide,target,LA_0039,LA_E_9580856.wav,6
bonafide,target,LA_0045,LA_E_9695181.wav,6
spoofed,A08,LA_0014,LA_E_9858062.wav,6
bonafide,target,LA_0030,LA_E_5422586.wav,5
bonafide,target,LA_0010,LA_E_3291135.wav,4
spoofed,A18,LA_0047,LA_E_7899033.wav,0
bonafide,target,LA_0014,LA_E_4866797.wav,5
spoofed,A16,LA_0038,LA_E_5576616.wav,0
bonafide,target,LA_0033,LA_E_6758797.wav,5
bonafide,target,LA_0018,LA_E_4716734.wav,5
spoofed,A11,LA_0015,LA_E_5208484.wav,0
spoofed,A16,LA_0012,LA_E_6608852.wav,0
bonafide,target,LA_0026,LA_E_7745909.wav,6
bonafide,target,LA_0039,LA_E_6000773.wav,9
spoofed,A12,LA_0038,LA_E_5125366.wav,7
bonafide,target,LA_0001,LA_E_8594408.wav,8
bonafide,target,LA_0003,LA_E_9394463.wav,5
bonafide,target,LA_0033,LA_E_6730724.wav,8
spoofed,A07,LA_0002,LA_E_4263456.wav,6
bonafide,target,LA_0048,LA_E_6265563.wav,6
bonafide,target,LA_0020,LA_E_6531513.wav,6
bonafide,target,LA_0047,LA_E_7324017.wav,4
bonafide,non-target,LA_0055,LA_E_9331242.wav,6
spoofed,A18,LA_0032,LA_E_7406714.wav,2
bonafide,target,LA_0028,LA_E_2089512.wav,7
spoofed,A14,LA_0030,LA_E_6904858.wav,0
spoofed,A14,LA_0044,LA_E_6151463.wav,3
bonafide,non-target,LA_0058,LA_E_9710595.wav,9
bonafide,target,LA_0008,LA_E_9165283.wav,9
bonafide,target,LA_0034,LA_E_2295489.wav,3
bonafide,target,LA_0001,LA_E_3729887.wav,9
bonafide,target,LA_0030,LA_E_8471757.wav,9
spoofed,A17,LA_0033,LA_E_1092535.wav,1
spoofed,A12,LA_0015,LA_E_6838985.wav,5
bonafide,target,LA_0027,LA_E_8940034.wav,9
bonafide,non-target,LA_0056,LA_E_2124225.wav,8
spoofed,A08,LA_0028,LA_E_7903633.wav,7
bonafide,non-target,LA_0049,LA_E_6394190.wav,5
bonafide,non-target,LA_0059,LA_E_2291153.wav,5
spoofed,A18,LA_0021,LA_E_9057239.wav,0
bonafide,target,LA_0002,LA_E_3422350.wav,6
bonafide,non-target,LA_0054,LA_E_7410535.wav,6
bonafide,target,LA_0007,LA_E_9104488.wav,3
bonafide,target,LA_0038,LA_E_5764501.wav,5
spoofed,A12,LA_0041,LA_E_4455180.wav,6
bonafide,target,LA_0013,LA_E_1409912.wav,6
bonafide,target,LA_0039,LA_E_9080927.wav,8
bonafide,target,LA_0040,LA_E_5882171.wav,6
bonafide,target,LA_0014,LA_E_4319351.wav,9
bonafide,target,LA_0017,LA_E_8065085.wav,8
spoofed,A15,LA_0037,LA_E_1082269.wav,2
bonafide,target,LA_0015,LA_E_5989625.wav,9
bonafide,target,LA_0039,LA_E_6700417.wav,6
bonafide,non-target,LA_0061,LA_E_7673185.wav,9
bonafide,target,LA_0021,LA_E_7482298.wav,5
bonafide,target,LA_0026,LA_E_7470257.wav,5
bonafide,target,LA_0018,LA_E_4716734.wav,7
spoofed,A11,LA_0021,LA_E_7226992.wav,0
bonafide,target,LA_0036,LA_E_7028606.wav,7
bonafide,target,LA_0048,LA_E_3651892.wav,5
bonafide,target,LA_0045,LA_E_7471680.wav,7
bonafide,target,LA_0041,LA_E_7269861.wav,5
bonafide,target,LA_0036,LA_E_4635407.wav,5
bonafide,target,LA_0030,LA_E_7442247.wav,6
bonafide,non-target,LA_0066,LA_E_7892794.wav,7
spoofed,A12,LA_0045,LA_E_4000101.wav,5
bonafide,target,LA_0007,LA_E_5516580.wav,6
bonafide,target,LA_0014,LA_E_1046103.wav,3
bonafide,target,LA_0047,LA_E_7498267.wav,3
spoofed,A08,LA_0001,LA_E_5084382.wav,0
bonafide,non-target,LA_0060,LA_E_6896422.wav,7
bonafide,target,LA_0032,LA_E_5696271.wav,4
spoofed,A13,LA_0048,LA_E_7891668.wav,0
bonafide,target,LA_0023,LA_E_3447697.wav,6
bonafide,target,LA_0048,LA_E_5274888.wav,7
bonafide,non-target,LA_0056,LA_E_2124225.wav,8
bonafide,target,LA_0029,LA_E_9882982.wav,5
